,plant_id,rs,rb
12742,12606,s74,p24
12743,12607,s74,p24
12744,12608,s74,p24
12745,12617,s74,p24
12746,12618,s74,p24
12747,12623,s74,p24
12748,12624,s74,p24
12749,12625,s74,p24
12750,12626,s74,p24
12751,12627,s74,p24
12752,12628,s74,p24
12753,12629,s74,p24
12754,12630,s74,p24
12755,12642,s74,p24
12756,12643,s74,p24
12757,12644,s74,p24
12758,12646,s74,p24
12759,12647,s74,p24
12760,12648,s74,p24
12761,12649,s74,p24
12762,12650,s74,p24
12763,12651,s74,p24
12764,12652,s74,p24
12765,12653,s74,p24
12766,12654,s74,p24
12767,12655,s74,p24
12768,12584,s73,p23
12769,12587,s73,p23
12770,12588,s73,p23
12771,12593,s73,p23
12772,12603,s73,p23
12773,12631,s73,p23
12774,12632,s73,p23
12775,12633,s73,p23
12776,12634,s73,p23
12777,12635,s73,p23
12778,12636,s73,p23
12779,12637,s73,p23
12780,12638,s73,p23
12781,12639,s73,p23
12782,12640,s73,p23
12783,12645,s73,p23
12784,12656,s73,p23
12785,12660,s47,p16
12786,12661,s47,p16
12787,12662,s47,p16
12788,12663,s47,p16
12789,12687,s47,p16
12790,12721,s47,p16
12791,12722,s47,p16
12792,12723,s47,p16
12793,12724,s47,p16
12794,12728,s47,p16
12795,12732,s47,p16
12796,12735,s47,p16
12797,12736,s47,p16
12798,12737,s47,p16
12799,12758,s47,p16
12800,12762,s47,p16
12801,12763,s47,p16
12802,12764,s47,p16
12803,12765,s47,p16
12804,12766,s47,p16
12805,12664,s44,p15
12806,12665,s44,p15
12807,12666,s44,p15
12808,12667,s44,p15
12809,12668,s44,p15
12810,12669,s44,p15
12811,12670,s44,p15
12812,12671,s44,p15
12813,12672,s44,p15
12814,12679,s44,p15
12815,12680,s44,p15
12816,12681,s44,p15
12817,12682,s44,p15
12818,12683,s44,p15
12819,12684,s44,p15
12820,12685,s44,p15
12821,12686,s44,p15
12822,12690,s44,p15
12823,12691,s44,p15
12824,12692,s44,p15
12825,12714,s44,p15
12826,12715,s44,p15
12827,12716,s44,p15
12828,12725,s44,p15
12829,12726,s44,p15
12830,12727,s44,p15
12831,12733,s44,p15
12832,12734,s44,p15
12833,12742,s44,p15
12834,12743,s44,p15
12835,12744,s44,p15
12836,12745,s44,p15
12837,12746,s44,p15
12838,12747,s44,p15
12839,12755,s44,p15
12840,12756,s44,p15
12841,12757,s44,p15
12842,12673,s41,p14
12843,12674,s41,p14
12844,12675,s41,p14
12845,12676,s41,p14
12846,12677,s41,p14
12847,12678,s41,p14
12848,12696,s41,p14
12849,12697,s41,p14
12850,12698,s41,p14
12851,12699,s41,p14
12852,12700,s41,p14
12853,12701,s41,p14
12854,12718,s41,p14
12855,12719,s41,p14
12856,12720,s41,p14
12857,12748,s41,p14
12858,12749,s41,p14
12859,12750,s41,p14
12860,12688,s46,p16
12861,12689,s46,p16
12862,12693,s46,p16
12863,12694,s46,p16
12864,12695,s46,p16
12865,12711,s46,p16
12866,12712,s46,p16
12867,12713,s46,p16
12868,12717,s46,p16
12869,12738,s46,p16
12870,12739,s46,p16
12871,12740,s46,p16
12872,12741,s46,p16
12873,12751,s46,p16
12874,12752,s46,p16
12875,12753,s46,p16
12876,12754,s46,p16
12877,12759,s46,p16
12878,12760,s46,p16
12879,12761,s46,p16
12880,12774,s46,p16
12881,12775,s46,p16
12882,12776,s46,p16
12883,12777,s46,p16
12884,12778,s46,p16
12885,12779,s46,p16
12886,12780,s46,p16
12887,12781,s46,p16
12888,12702,s45,p15
12889,12703,s45,p15
12890,12704,s45,p15
12891,12705,s45,p15
12892,12767,s45,p15
12893,12768,s45,p15
12894,12769,s45,p15
12895,12770,s45,p15
12896,12771,s45,p15
12897,12782,s60,p17
12898,12783,s60,p17
12899,12784,s60,p17
12900,12785,s60,p17
12901,12786,s60,p17
12902,12802,s60,p17
12903,12803,s60,p17
12904,12804,s60,p17
12905,12805,s60,p17
12906,12787,s63,p17
12907,12788,s63,p17
12908,12789,s63,p17
12909,12806,s63,p17
12910,12807,s63,p17
12911,12808,s63,p17
12912,12809,s63,p17
12913,12833,s63,p17
12914,12834,s63,p17
12915,12835,s63,p17
12916,12836,s63,p17
12917,12837,s63,p17
12918,12838,s63,p17
12919,12791,s64,p18
12920,12792,s64,p18
12921,12793,s64,p18
12922,12794,s64,p18
12923,12810,s64,p18
12924,12811,s64,p18
12925,12839,s64,p18
12926,12840,s64,p18
12927,12841,s64,p18
12928,12842,s64,p18
12929,12843,s64,p18
12930,12844,s64,p18
12931,12845,s64,p18
12932,12851,s64,p18
12933,12853,s64,p18
12934,12854,s64,p18
12935,12855,s64,p18
12936,12856,s64,p18
12937,12857,s64,p18
12938,12858,s64,p18
12939,12859,s64,p18
12940,12860,s64,p18
12941,12795,s66,p20
12942,12796,s66,p20
12943,12797,s66,p20
12944,12820,s66,p20
12945,12821,s66,p20
12946,12822,s66,p20
12947,12798,s67,p18
12948,12799,s67,p18
12949,12800,s67,p18
12950,12801,s67,p18
12951,12852,s67,p18
12952,14016,s67,p18
12953,12812,s61,p17
12954,12813,s61,p17
12955,12814,s61,p17
12956,12823,s61,p17
12957,12824,s61,p17
12958,12825,s61,p17
12959,12826,s61,p17
12960,12827,s61,p17
12961,12828,s61,p17
12962,12846,s61,p17
12963,12847,s61,p17
12964,12848,s61,p17
12965,12849,s61,p17
12966,12850,s61,p17
12967,12861,s65,p18
12968,12862,s65,p18
12969,12863,s65,p18
12970,12864,s94,p59
12971,12865,s94,p59
12972,12866,s94,p59
12973,12867,s94,p59
12974,12868,s94,p59
12975,12869,s94,p59
12976,12870,s94,p59
12977,12871,s94,p59
12978,12872,s94,p59
12979,12873,s94,p59
12980,12874,s94,p59
12981,12875,s165,p60
12982,12876,s165,p60
12983,12880,s165,p60
12984,12885,s165,p60
12985,12886,s165,p60
12986,12896,s165,p60
12987,12897,s165,p60
12988,12898,s165,p60
12989,12926,s165,p60
12990,12928,s165,p60
12991,12936,s165,p60
12992,12937,s165,p60
12993,12949,s165,p60
12994,12950,s165,p60
12995,12953,s165,p60
12996,12954,s165,p60
12997,12958,s165,p60
12998,12966,s165,p60
12999,12967,s165,p60
13000,12970,s165,p60
13001,12971,s165,p60
13002,12972,s165,p60
13003,12973,s165,p60
13004,12976,s165,p60
13005,12979,s165,p60
13006,12982,s165,p60
13007,12983,s165,p60
13008,12985,s165,p60
13009,12986,s165,p60
13010,12987,s165,p60
13011,12989,s165,p60
13012,12990,s165,p60
13013,12991,s165,p60
13014,12993,s165,p60
13015,14000,s165,p60
13016,14005,s165,p60
13017,14020,s165,p60
13018,14023,s165,p60
13019,14026,s165,p60
13020,14027,s165,p60
13021,14035,s165,p60
13022,14040,s165,p60
13023,14044,s165,p60
13024,14045,s165,p60
13025,14046,s165,p60
13026,14049,s165,p60
13027,12877,s163,p61
13028,12878,s163,p61
13029,12884,s163,p61
13030,12910,s163,p61
13031,13994,s163,p61
13032,13995,s163,p61
13033,13998,s163,p61
13034,13999,s163,p61
13035,14003,s163,p61
13036,14004,s163,p61
13037,12879,s166,p61
13038,12881,s166,p61
13039,12894,s166,p61
13040,12895,s166,p61
13041,12899,s166,p61
13042,12951,s166,p61
13043,12955,s166,p61
13044,12956,s166,p61
13045,12957,s166,p61
13046,12959,s166,p61
13047,12960,s166,p61
13048,12961,s166,p61
13049,12962,s166,p61
13050,12963,s166,p61
13051,12964,s166,p61
13052,12965,s166,p61
13053,12968,s166,p61
13054,12969,s166,p61
13055,12974,s166,p61
13056,12975,s166,p61
13057,12980,s166,p61
13058,12981,s166,p61
13059,12984,s166,p61
13060,12988,s166,p61
13061,12992,s166,p61
13062,13462,s166,p61
13063,14006,s166,p61
13064,14021,s166,p61
13065,14022,s166,p61
13066,14025,s166,p61
13067,14038,s166,p61
13068,14043,s166,p61
13069,14047,s166,p61
13070,14048,s166,p61
13071,12882,s164,p62
13072,12883,s164,p62
13073,12887,s164,p62
13074,12888,s164,p62
13075,12889,s164,p62
13076,12890,s164,p62
13077,12891,s164,p62
13078,12892,s164,p62
13079,12893,s164,p62
13080,12900,s164,p62
13081,12901,s164,p62
13082,12902,s164,p62
13083,12903,s164,p62
13084,12904,s164,p62
13085,12905,s164,p62
13086,12906,s164,p62
13087,12907,s164,p62
13088,12908,s164,p62
13089,12909,s164,p62
13090,12911,s164,p62
13091,12912,s164,p62
13092,12913,s164,p62
13093,12914,s164,p62
13094,13993,s164,p62
13095,13996,s164,p62
13096,13997,s164,p62
13097,14001,s164,p62
13098,14002,s164,p62
13099,14039,s164,p62
13100,12915,s168,p63
13101,12916,s168,p63
13102,12917,s168,p63
13103,12929,s168,p63
13104,12938,s168,p63
13105,12939,s168,p63
13106,12940,s168,p63
13107,13057,s168,p63
13108,13058,s168,p63
13109,13059,s168,p63
13110,13060,s168,p63
13111,13061,s168,p63
13112,13062,s168,p63
13113,13063,s168,p63
13114,13064,s168,p63
13115,13065,s168,p63
13116,13066,s168,p63
13117,13069,s168,p63
13118,13070,s168,p63
13119,13071,s168,p63
13120,13072,s168,p63
13121,13073,s168,p63
13122,13075,s168,p63
13123,13076,s168,p63
13124,13077,s168,p63
13125,13078,s168,p63
13126,13081,s168,p63
13127,13082,s168,p63
13128,13083,s168,p63
13129,13086,s168,p63
13130,13087,s168,p63
13131,13091,s168,p63
13132,13092,s168,p63
13133,13093,s168,p63
13134,13094,s168,p63
13135,13095,s168,p63
13136,13096,s168,p63
13137,13097,s168,p63
13138,13098,s168,p63
13139,13099,s168,p63
13140,13100,s168,p63
13141,13101,s168,p63
13142,13102,s168,p63
13143,13103,s168,p63
13144,13104,s168,p63
13145,13105,s168,p63
13146,13107,s168,p63
13147,13108,s168,p63
13148,13109,s168,p63
13149,13110,s168,p63
13150,13111,s168,p63
13151,13112,s168,p63
13152,13113,s168,p63
13153,13114,s168,p63
13154,13115,s168,p63
13155,13117,s168,p63
13156,13118,s168,p63
13157,13119,s168,p63
13158,13120,s168,p63
13159,13126,s168,p63
13160,13127,s168,p63
13161,13128,s168,p63
13162,13129,s168,p63
13163,13130,s168,p63
13164,13131,s168,p63
13165,13132,s168,p63
13166,13133,s168,p63
13167,13134,s168,p63
13168,13135,s168,p63
13169,13461,s168,p63
13170,13946,s168,p63
13171,13949,s168,p63
13172,13950,s168,p63
13173,12923,s167,p63
13174,12924,s167,p63
13175,12927,s167,p63
13176,12930,s167,p63
13177,12931,s167,p63
13178,12932,s167,p63
13179,12933,s167,p63
13180,12952,s167,p63
13181,13056,s167,p63
13182,13067,s167,p63
13183,13068,s167,p63
13184,13079,s167,p63
13185,13080,s167,p63
13186,13084,s167,p63
13187,13116,s167,p63
13188,13121,s167,p63
13189,13122,s167,p63
13190,13123,s167,p63
13191,13124,s167,p63
13192,13125,s167,p63
13193,12977,s171,p64
13194,12978,s171,p64
13195,13136,s171,p64
13196,13137,s171,p64
13197,13138,s171,p64
13198,13139,s171,p64
13199,13140,s171,p64
13200,13141,s171,p64
13201,13142,s171,p64
13202,13150,s171,p64
13203,13151,s171,p64
13204,13152,s171,p64
13205,13153,s171,p64
13206,13154,s171,p64
13207,13155,s171,p64
13208,13156,s171,p64
13209,13157,s171,p64
13210,13158,s171,p64
13211,13159,s171,p64
13212,13160,s171,p64
13213,13161,s171,p64
13214,13162,s171,p64
13215,13163,s171,p64
13216,13164,s171,p64
13217,13165,s171,p64
13218,13166,s171,p64
13219,13167,s171,p64
13220,13168,s171,p64
13221,13169,s171,p64
13222,13178,s171,p64
13223,13179,s171,p64
13224,13180,s171,p64
13225,13181,s171,p64
13226,13182,s171,p64
13227,13183,s171,p64
13228,13184,s171,p64
13229,13185,s171,p64
13230,13194,s171,p64
13231,13195,s171,p64
13232,13196,s171,p64
13233,13197,s171,p64
13234,13207,s171,p64
13235,13208,s171,p64
13236,13209,s171,p64
13237,13210,s171,p64
13238,13211,s171,p64
13239,13212,s171,p64
13240,13213,s171,p64
13241,13214,s171,p64
13242,13215,s171,p64
13243,13216,s171,p64
13244,13217,s171,p64
13245,13218,s171,p64
13246,13219,s171,p64
13247,13220,s171,p64
13248,13221,s171,p64
13249,13222,s171,p64
13250,13223,s171,p64
13251,13224,s171,p64
13252,13225,s171,p64
13253,13385,s171,p64
13254,13386,s171,p64
13255,13387,s171,p64
13256,13388,s171,p64
13257,13414,s171,p64
13258,13417,s171,p64
13259,13418,s171,p64
13260,13463,s171,p64
13261,12994,s174,p65
13262,12996,s174,p65
13263,13000,s174,p65
13264,13001,s174,p65
13265,13002,s174,p65
13266,13003,s174,p65
13267,13004,s174,p65
13268,13005,s174,p65
13269,13006,s174,p65
13270,13007,s174,p65
13271,13008,s174,p65
13272,13012,s174,p65
13273,13013,s174,p65
13274,13014,s174,p65
13275,13015,s174,p65
13276,13025,s174,p65
13277,13034,s174,p65
13278,13035,s174,p65
13279,13040,s174,p65
13280,13042,s174,p65
13281,13043,s174,p65
13282,13054,s174,p65
13283,13232,s174,p65
13284,13233,s174,p65
13285,13234,s174,p65
13286,13235,s174,p65
13287,13236,s174,p65
13288,13237,s174,p65
13289,13238,s174,p65
13290,13239,s174,p65
13291,13240,s174,p65
13292,13241,s174,p65
13293,13242,s174,p65
13294,13243,s174,p65
13295,13244,s174,p65
13296,13245,s174,p65
13297,13246,s174,p65
13298,13247,s174,p65
13299,13248,s174,p65
13300,13253,s174,p65
13301,13254,s174,p65
13302,13314,s174,p65
13303,13315,s174,p65
13304,13316,s174,p65
13305,13317,s174,p65
13306,13318,s174,p65
13307,13323,s174,p65
13308,13357,s174,p65
13309,13358,s174,p65
13310,13359,s174,p65
13311,13945,s174,p65
13312,13947,s174,p65
13313,13948,s174,p65
13314,14029,s174,p65
13315,14030,s174,p65
13316,14031,s174,p65
13317,14034,s174,p65
13318,14037,s174,p65
13319,14042,s174,p65
13320,12995,s172,p65
13321,13009,s172,p65
13322,13010,s172,p65
13323,13011,s172,p65
13324,13016,s172,p65
13325,13017,s172,p65
13326,13018,s172,p65
13327,13019,s172,p65
13328,13020,s172,p65
13329,13021,s172,p65
13330,13022,s172,p65
13331,13023,s172,p65
13332,13024,s172,p65
13333,13026,s172,p65
13334,13027,s172,p65
13335,13028,s172,p65
13336,13029,s172,p65
13337,13030,s172,p65
13338,13031,s172,p65
13339,13032,s172,p65
13340,13033,s172,p65
13341,13041,s172,p65
13342,13055,s172,p65
13343,14024,s172,p65
13344,14028,s172,p65
13345,14033,s172,p65
13346,13074,s169,p63
13347,13085,s169,p63
13348,13088,s169,p63
13349,13089,s169,p63
13350,13090,s169,p63
13351,13106,s169,p63
13352,13170,s169,p63
13353,13171,s169,p63
13354,13389,s169,p63
13355,13390,s169,p63
13356,13391,s169,p63
13357,13392,s169,p63
13358,13393,s169,p63
13359,13394,s169,p63
13360,13395,s169,p63
13361,13396,s169,p63
13362,13397,s169,p63
13363,13398,s169,p63
13364,13403,s169,p63
13365,13404,s169,p63
13366,13415,s169,p63
13367,13416,s169,p63
13368,13464,s169,p63
13369,14036,s169,p63
13370,13143,s173,p65
13371,13144,s173,p65
13372,13145,s173,p65
13373,13146,s173,p65
13374,13147,s173,p65
13375,13148,s173,p65
13376,13149,s173,p65
13377,13172,s173,p65
13378,13173,s173,p65
13379,13174,s173,p65
13380,13175,s173,p65
13381,13176,s173,p65
13382,13177,s173,p65
13383,13186,s173,p65
13384,13187,s173,p65
13385,13188,s173,p65
13386,13189,s173,p65
13387,13190,s173,p65
13388,13191,s173,p65
13389,13192,s173,p65
13390,13193,s173,p65
13391,13226,s175,p67
13392,13227,s175,p67
13393,13228,s175,p67
13394,13229,s175,p67
13395,13230,s175,p67
13396,13231,s175,p67
13397,13255,s175,p67
13398,13256,s175,p67
13399,13257,s175,p67
13400,13258,s175,p67
13401,13259,s175,p67
13402,13260,s175,p67
13403,13261,s175,p67
13404,13262,s175,p67
13405,13263,s175,p67
13406,13264,s175,p67
13407,13265,s175,p67
13408,13266,s175,p67
13409,13267,s175,p67
13410,13268,s175,p67
13411,13269,s175,p67
13412,13270,s175,p67
13413,13271,s175,p67
13414,13272,s175,p67
13415,13273,s175,p67
13416,13274,s175,p67
13417,13275,s175,p67
13418,13276,s175,p67
13419,13277,s175,p67
13420,13278,s175,p67
13421,13279,s175,p67
13422,13280,s175,p67
13423,13281,s175,p67
13424,13282,s175,p67
13425,13283,s175,p67
13426,13284,s175,p67
13427,13285,s175,p67
13428,13286,s175,p67
13429,13287,s175,p67
13430,13288,s175,p67
13431,13289,s175,p67
13432,13290,s175,p67
13433,13291,s175,p67
13434,13292,s175,p67
13435,13293,s175,p67
13436,13294,s175,p67
13437,13301,s175,p67
13438,13302,s175,p67
13439,13303,s175,p67
13440,13304,s175,p67
13441,13305,s175,p67
13442,13308,s175,p67
13443,13309,s175,p67
13444,13310,s175,p67
13445,13311,s175,p67
13446,13312,s175,p67
13447,13313,s175,p67
13448,13319,s175,p67
13449,13320,s175,p67
13450,13321,s175,p67
13451,13322,s175,p67
13452,13324,s175,p67
13453,13325,s175,p67
13454,13326,s175,p67
13455,13327,s175,p67
13456,13328,s175,p67
13457,13329,s175,p67
13458,13330,s175,p67
13459,13331,s175,p67
13460,13332,s175,p67
13461,13333,s175,p67
13462,13334,s175,p67
13463,13335,s175,p67
13464,13336,s175,p67
13465,13337,s175,p67
13466,13338,s175,p67
13467,13339,s175,p67
13468,13340,s175,p67
13469,13341,s175,p67
13470,13342,s175,p67
13471,13343,s175,p67
13472,13344,s175,p67
13473,13345,s175,p67
13474,13346,s175,p67
13475,13347,s175,p67
13476,13348,s175,p67
13477,13349,s175,p67
13478,13351,s175,p67
13479,13352,s175,p67
13480,13353,s175,p67
13481,13354,s175,p67
13482,13355,s175,p67
13483,13356,s175,p67
13484,13360,s175,p67
13485,13361,s175,p67
13486,13362,s175,p67
13487,13363,s175,p67
13488,13364,s175,p67
13489,13365,s175,p67
13490,13366,s175,p67
13491,13367,s175,p67
13492,13368,s175,p67
13493,13369,s175,p67
13494,13370,s175,p67
13495,13371,s175,p67
13496,13372,s175,p67
13497,13373,s175,p67
13498,13374,s175,p67
13499,13375,s175,p67
13500,13376,s175,p67
13501,13377,s175,p67
13502,13378,s175,p67
13503,13379,s175,p67
13504,13380,s175,p67
13505,13381,s175,p67
13506,13382,s175,p67
13507,13383,s175,p67
13508,13558,s103,p37
13509,13621,s294,p98
13510,13710,s294,p98
13511,13651,s98,p36
13512,13657,s107,p38
13513,13966,s38,p12
13514,13981,s18,p7
13515,14009,s93,p31
13516,14011,s93,p31
13517,14013,s93,p31
13518,14019,s93,p31
13519,0,s356,p134
13520,125,s356,p134
13521,505,s349,p131
13522,506,s349,p131
13523,507,s349,p131
13524,528,s348,p131
13525,529,s348,p131
13526,530,s348,p131
13527,531,s348,p131
13528,623,s348,p131
13529,662,s348,p131
13530,688,s348,p131
13531,689,s348,p131
13532,690,s348,p131
13533,691,s348,p131
13534,692,s348,p131
13535,693,s348,p131
13536,716,s348,p131
13537,721,s349,p131
13538,730,s348,p131
13539,731,s348,p131
13540,735,s349,p131
13541,736,s349,p131
13542,767,s349,p131
13543,768,s349,p131
13544,769,s349,p131
13545,779,s348,p131
13546,780,s348,p131
13547,781,s348,p131
13548,797,s348,p131
13549,798,s348,p131
13550,802,s348,p131
13551,851,s348,p131
13552,852,s348,p131
13553,853,s348,p131
13554,854,s348,p131
13555,855,s348,p131
13556,1094,s342,p128
13557,1095,s342,p128
13558,1100,s329,p126
13559,1101,s329,p126
13560,1102,s329,p126
13561,1103,s329,p126
13562,1104,s329,p126
13563,1105,s329,p126
13564,1108,s329,p126
13565,1109,s329,p126
13566,1110,s329,p126
13567,1129,s342,p128
13568,1130,s342,p128
13569,1131,s342,p128
13570,1132,s342,p128
13571,1133,s342,p128
13572,1140,s329,p126
13573,1141,s329,p126
13574,1142,s329,p126
13575,1143,s329,p126
13576,1144,s329,p126
13577,1145,s329,p126
13578,1148,s342,p128
13579,1149,s342,p128
13580,1171,s342,p128
13581,1172,s329,p126
13582,1173,s329,p126
13583,1177,s342,p128
13584,1178,s342,p128
13585,1192,s342,p128
13586,1208,s329,p126
13587,1209,s329,p126
13588,1210,s329,p126
13589,1211,s329,p126
13590,1212,s329,p126
13591,1213,s329,p126
13592,1221,s341,p127
13593,1222,s341,p127
13594,1223,s341,p127
13595,1224,s342,p128
13596,1225,s342,p128
13597,1226,s342,p128
13598,1227,s342,p128
13599,1228,s342,p128
13600,1229,s342,p128
13601,1230,s341,p127
13602,1242,s342,p128
13603,1243,s342,p128
13604,1249,s342,p128
13605,1250,s342,p128
13606,1251,s342,p128
13607,1252,s342,p128
13608,1254,s342,p128
13609,1255,s342,p128
13610,1256,s342,p128
13611,1257,s342,p128
13612,1258,s342,p128
13613,1263,s342,p128
13614,1264,s342,p128
13615,1265,s342,p128
13616,1266,s342,p128
13617,1267,s341,p127
13618,1268,s329,p126
13619,1269,s329,p126
13620,1270,s329,p126
13621,1271,s329,p126
13622,1272,s329,p126
13623,1273,s329,p126
13624,1274,s341,p127
13625,1275,s341,p127
13626,1276,s341,p127
13627,1277,s341,p127
13628,1278,s341,p127
13629,1279,s341,p127
13630,1280,s341,p127
13631,1304,s341,p127
13632,1305,s341,p127
13633,1306,s341,p127
13634,1307,s341,p127
13635,1308,s341,p127
13636,1309,s342,p128
13637,1319,s341,p127
13638,1320,s341,p127
13639,1342,s342,p128
13640,1343,s342,p128
13641,1344,s342,p128
13642,1401,s333,p127
13643,1402,s333,p127
13644,1403,s333,p127
13645,1404,s333,p127
13646,1405,s333,p127
13647,1429,s337,p127
13648,1430,s337,p127
13649,1431,s337,p127
13650,1432,s337,p127
13651,1433,s337,p127
13652,1535,s337,p127
13653,1536,s337,p127
13654,1537,s337,p127
13655,1538,s337,p127
13656,1539,s337,p127
13657,1815,s333,p127
13658,1824,s337,p127
13659,1898,s329,p126
13660,1899,s329,p126
13661,1900,s329,p126
13662,1901,s329,p126
13663,1929,s330,p126
13664,1930,s330,p126
13665,1931,s330,p126
13666,2009,s329,p126
13667,2010,s329,p126
13668,2011,s329,p126
13669,2012,s329,p126
13670,2013,s329,p126
13671,2014,s329,p126
13672,2015,s332,p126
13673,2029,s332,p126
13674,2030,s332,p126
13675,2031,s332,p126
13676,2032,s332,p126
13677,2033,s332,p126
13678,2108,s332,p126
13679,2109,s332,p126
13680,2110,s332,p126
13681,2159,s332,p126
13682,2160,s332,p126
13683,2161,s332,p126
13684,2168,s332,p126
13685,2169,s332,p126
13686,2614,s317,p123
13687,2615,s317,p123
13688,2649,s317,p123
13689,2650,s317,p123
13690,2651,s317,p123
13691,2652,s317,p123
13692,2653,s317,p123
13693,2654,s317,p123
13694,2665,s317,p123
13695,2667,s317,p123
13696,2668,s317,p123
13697,2669,s317,p123
13698,2670,s317,p123
13699,2687,s317,p123
13700,2688,s317,p123
13701,2689,s317,p123
13702,2690,s317,p123
13703,2703,s317,p123
13704,2704,s317,p123
13705,2982,s307,p99
13706,2983,s307,p99
13707,2984,s307,p99
13708,2985,s307,p99
13709,3012,s305,p99
13710,3013,s305,p99
13711,3017,s314,p124
13712,3018,s305,p99
13713,3019,s305,p99
13714,3024,s305,p99
13715,3032,s305,p99
13716,3033,s305,p99
13717,3050,s315,p123
13718,3051,s315,p123
13719,3052,s315,p123
13720,3053,s315,p123
13721,3540,s297,p96
13722,3541,s297,p96
13723,3542,s297,p96
13724,4149,s269,p91
13725,4150,s269,p91
13726,4151,s269,p91
13727,4152,s269,p91
13728,4181,s269,p91
13729,4182,s269,p91
13730,4327,s313,p102
13731,4328,s313,p102
13732,4329,s311,p101
13733,4330,s311,p101
13734,4362,s311,p101
13735,4363,s311,p101
13736,4364,s311,p101
13737,4365,s311,p101
13738,4366,s311,p101
13739,4379,s313,p102
13740,4380,s313,p102
13741,4389,s313,p102
13742,4390,s313,p102
13743,4391,s313,p102
13744,4392,s313,p102
13745,4393,s313,p102
13746,4394,s313,p102
13747,4400,s313,p102
13748,4401,s313,p102
13749,4402,s313,p102
13750,4403,s313,p102
13751,4404,s313,p102
13752,4405,s313,p102
13753,4409,s311,p101
13754,4410,s311,p101
13755,4415,s313,p102
13756,4416,s313,p102
13757,4423,s313,p102
13758,4424,s313,p102
13759,4483,s313,p102
13760,4484,s313,p102
13761,4485,s313,p102
13762,4486,s313,p102
13763,4487,s313,p102
13764,4488,s313,p102
13765,4490,s311,p101
13766,4491,s311,p101
13767,4492,s311,p101
13768,4493,s311,p101
13769,4516,s313,p102
13770,4522,s311,p101
13771,4523,s311,p101
13772,5498,s234,p111
13773,5499,s234,p111
13774,5528,s234,p111
13775,5544,s234,p111
13776,5545,s234,p111
13777,5546,s234,p111
13778,5642,s211,p103
13779,5643,s211,p103
13780,5644,s211,p103
13781,5645,s211,p103
13782,5646,s211,p103
13783,5647,s211,p103
13784,5653,s212,p103
13785,5654,s212,p103
13786,5658,s191,p74
13787,5673,s212,p103
13788,5674,s212,p103
13789,5675,s212,p103
